"versuch_id"	"accession"	"plant_name"	"LT50NAC"	"LT50ACC"	"glucose"	"fructose"	"sucrose"	"raffinose"	"amino_acids"	"malate"	"fumarate"	"proline"	"anthoscore"	"antho_value_en"	"bbch_id"	"rank_bbch_id"	"percent_bbch_id"	"norm_bbch_id"	"bbch_categories"	"glucose_positive"	"fructose_positive"	"sucrose_positive"	"raffinose_positive"	"amino_acids_positive"	"malate_positive"	"fumarate_positive"	"proline_positive"	"flowering_state"	"vegetative_state"	"capacity"
"63"	119	"Gre-0"	"[At.Gre-0.NULL].39-3"	-5.113	-9.357	17.011182	10.074816	12.631616	2.487206	12.33161653	19.05033782	4.136118701	0.094822423	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	17.011182	10.074816	12.631616	2.487206	12.33161653	19.05033782	4.136118701	0.094822423	"non-flowering"	"non-vegetative"	-4.244
"64"	119	"Gre-0"	"[At.Gre-0.NULL].39-4"	-5.113	-9.357	28.223732	24.068254	20.67462	2.278948	12.97925043	26.29063117	6.884351418	0.123153513	3	"intermediate"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	28.223732	24.068254	20.67462	2.278948	12.97925043	26.29063117	6.884351418	0.123153513	"non-flowering"	"non-vegetative"	-4.244
"65"	119	"Hl-3"	"[At.Hl-3.n].83-3"	NA	NA	15.913808	16.713736	19.660626	4.173336	9.198001778	11.77153193	1.933797072	0.135295408	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	15.913808	16.713736	19.660626	4.173336	9.198001778	11.77153193	1.933797072	0.135295408	"non-flowering"	"non-vegetative"	NA
"66"	119	"Hl-3"	"[At.Hl-3.n].83-4"	NA	NA	6.614168	6.568404	14.596366	2.022192	12.06313034	9.372824828	5.60568734	0.05145851	3	"intermediate"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	6.614168	6.568404	14.596366	2.022192	12.06313034	9.372824828	5.60568734	0.05145851	"non-flowering"	"non-vegetative"	NA
"67"	119	"Ishikawa"	"[At.Ishikawa.n].2-3"	-5.859	-8.695	17.841818	15.773438	17.220818	2.100552	10.80075572	8.394403471	2.766907298	0.093087866	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	17.841818	15.773438	17.220818	2.100552	10.80075572	8.394403471	2.766907298	0.093087866	"non-flowering"	"non-vegetative"	-2.836
"68"	119	"Ishikawa"	"[At.Ishikawa.n].2-4"	-5.859	-8.695	18.052102	13.15901	19.207788	1.094294	14.7034511	23.39933553	14.84068801	0.200630371	2	"low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	18.052102	13.15901	19.207788	1.094294	14.7034511	23.39933553	14.84068801	0.200630371	"non-flowering"	"non-vegetative"	-2.836
"69"	119	"Je54"	"[At.Je 54.n].78-3"	-5.28	-7.212	18.696038	11.390268	17.814612	3.07045	11.11694688	21.03349216	7.119598872	0.187910289	4	"high"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	18.696038	11.390268	17.814612	3.07045	11.11694688	21.03349216	7.119598872	0.187910289	"non-flowering"	"non-vegetative"	-1.932
"70"	119	"Je54"	"[At.Je 54.n].78-4"	-5.28	-7.212	19.941506	11.718212	17.723028	3.757472	10.54285804	14.7312294	4.702568531	0.141077263	4	"high"	55	98	61.6352201257862	0	"generative buds"	19.941506	11.718212	17.723028	3.757472	10.54285804	14.7312294	4.702568531	0.141077263	"non-flowering"	"non-vegetative"	-1.932
"71"	119	"Jea"	"[At.Jea.NULL].38-3"	-5.122	-8.147	31.97276	14.350222	18.941152	3.014322	10.05171927	21.20377039	0.188193902	0.093666052	5	"very high"	63	153	96.2264150943396	1	"flowering"	31.97276	14.350222	18.941152	3.014322	10.05171927	21.20377039	0.188193902	0.093666052	"flowering"	"non-vegetative"	-3.025
"72"	119	"Jea"	"[At.Jea.NULL].38-4"	-5.122	-8.147	31.066748	9.713194	16.528232	2.348364	10.57509783	28.22606122	4.995636005	0.142233635	3	"intermediate"	61	144.5	90.8805031446541	0.845454545454545	"flowering"	31.066748	9.713194	16.528232	2.348364	10.57509783	28.22606122	4.995636005	0.142233635	"flowering"	"non-vegetative"	-3.025
"73"	119	"Jm-0"	"[At.Jm-0.n].2-3"	-5.489	-8.448	25.155712	12.048138	31.711352	3.160348	13.76297473	17.68576527	3.706588059	0.223757791	4	"high"	55	98	61.6352201257862	0	"generative buds"	25.155712	12.048138	31.711352	3.160348	13.76297473	17.68576527	3.706588059	0.223757791	"non-flowering"	"non-vegetative"	-2.959
"74"	119	"Jm-0"	"[At.Jm-0.n].2-4"	-5.489	-8.448	19.647216	8.594052	29.781542	3.035162	10.27514018	13.85079624	2.372265819	0.13760815	5	"very high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	19.647216	8.594052	29.781542	3.035162	10.27514018	13.85079624	2.372265819	0.13760815	"non-flowering"	"non-vegetative"	-2.959
"75"	119	"Kl-0"	"[At.Kl-0.n].52-3"	NA	NA	27.648746	17.232528	32.87395	3.507818	12.52736267	20.72809096	6.871147637	0.117949843	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	27.648746	17.232528	32.87395	3.507818	12.52736267	20.72809096	6.871147637	0.117949843	"non-flowering"	"non-vegetative"	NA
"76"	119	"Kl-0"	"[At.Kl-0.n].52-4"	NA	NA	17.068382	16.15838	16.088694	2.630284	14.82548991	23.74281619	7.953	0.035847501	2	"low"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	17.068382	16.15838	16.088694	2.630284	14.82548991	23.74281619	7.953	0.035847501	"non-flowering"	"non-vegetative"	NA
"77"	119	"Kn-0"	"[At.Kn-0.n].2.1-3"	-6.567	-11.56	11.669892	4.518946	11.191394	1.149134	18.88840877	3.386019481	0.221198783	0.112167988	2	"low"	55	98	61.6352201257862	0	"generative buds"	11.669892	4.518946	11.191394	1.149134	18.88840877	3.386019481	0.221198783	0.112167988	"non-flowering"	"non-vegetative"	-4.993
"78"	119	"Kn-0"	"[At.Kn-0.n].2.1-4"	-6.567	-11.56	4.910464	2.665244	9.640802	1.159658	12.52913455	11.441084	10.96759715	0.05666218	2	"low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	4.910464	2.665244	9.640802	1.159658	12.52913455	11.441084	10.96759715	0.05666218	"non-flowering"	"non-vegetative"	-4.993
"79"	119	"Kondara"	"[At.Kondara.x].2-3"	-5.514	-9.133	19.492322	15.715058	14.386068	1.461592	9.942876075	20.27682852	11.15756182	0.07458593	3	"intermediate"	63	153	96.2264150943396	1	"flowering"	19.492322	15.715058	14.386068	1.461592	9.942876075	20.27682852	11.15756182	0.07458593	"flowering"	"non-vegetative"	-3.619
"80"	119	"Kondara"	"[At.Kondara.x].2-4"	-5.514	-9.133	10.169584	8.915526	6.89747	1.423326	7.778466372	6.964953433	3.652768469	0.02833109	2	"low"	50	2.5	1.57232704402516	-1.73636363636364	"generative buds"	10.169584	8.915526	6.89747	1.423326	7.778466372	6.964953433	3.652768469	0.02833109	"non-flowering"	"non-vegetative"	-3.619
"81"	119	"La-er"	"[At.La_er.n].37.1-3"	-6.026	-8.937	7.906874	7.315994	11.985194	1.80414	9.589587066	11.7464852	12.18752042	0.104651577	4	"high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	7.906874	7.315994	11.985194	1.80414	9.589587066	11.7464852	12.18752042	0.104651577	"non-flowering"	"non-vegetative"	-2.911
"82"	119	"La-er"	"[At.La_er.n].37.1-4"	-6.026	-8.937	7.909814	6.243418	11.761704	1.495252	13.739328	18.85508368	15.27404616	0.120262585	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	7.909814	6.243418	11.761704	1.495252	13.739328	18.85508368	15.27404616	0.120262585	"non-flowering"	"non-vegetative"	-2.911
"83"	119	"Lip-0"	"[At.Lip-0. n].2-3"	-4.973	-7.581	24.23662	15.194676	17.157252	1.546198	15.12206634	22.9972842	8.253453497	0.104073391	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	24.23662	15.194676	17.157252	1.546198	15.12206634	22.9972842	8.253453497	0.104073391	"non-flowering"	"non-vegetative"	-2.608
"84"	119	"Lip-0"	"[At.Lip-0. n].2-4"	-4.973	-7.581	15.828806	15.317462	14.377654	2.118046	7.185271692	9.872560726	2.5	0.052614881	2	"low"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	15.828806	15.317462	14.377654	2.118046	7.185271692	9.872560726	2.5	0.052614881	"non-flowering"	"non-vegetative"	-2.608
"85"	119	"Lu"	"[At.Lu.n].2.1-3"	NA	NA	24.573334	14.810684	15.87614	2.537156	10.84996571	32.4408777	3.391257915	0.127778997	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	24.573334	14.810684	15.87614	2.537156	10.84996571	32.4408777	3.391257915	0.127778997	"non-flowering"	"non-vegetative"	NA
"86"	119	"Lu"	"[At.Lu.n].2.1-4"	NA	NA	21.803	17.413216	11.874034	3.391742	10.23809483	17.21745933	5.723092682	0.042207542	3	"intermediate"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	21.803	17.413216	11.874034	3.391742	10.23809483	17.21745933	5.723092682	0.042207542	"non-flowering"	"non-vegetative"	NA
"87"	119	"Mh-1"	"[At.Mh-1.n].2-3"	-4.921	-8.412	17.563246	11.735404	11.626616	1.253698	14.76164425	19.89171791	11.14878198	0.260761663	2	"low"	55	98	61.6352201257862	0	"generative buds"	17.563246	11.735404	11.626616	1.253698	14.76164425	19.89171791	11.14878198	0.260761663	"non-flowering"	"non-vegetative"	-3.491
"88"	119	"Mh-1"	"[At.Mh-1.n].2-4"	-4.921	-8.412	9.875962	6.909094	9.92063	1.426034	10.61866748	10.06745305	4.302369914	0.073429559	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	9.875962	6.909094	9.92063	1.426034	10.61866748	10.06745305	4.302369914	0.073429559	"non-flowering"	"non-vegetative"	-3.491
"89"	119	"Ms-0"	"[At.Ms-0.n].3.8"	-7.715	-11.89	29.114198	14.161696	22.731888	3.107562	12.35797372	23.69875605	6.36934578	0.054349438	4	"high"	55	98	61.6352201257862	0	"generative buds"	29.114198	14.161696	22.731888	3.107562	12.35797372	23.69875605	6.36934578	0.054349438	"non-flowering"	"non-vegetative"	-4.175
"90"	119	"Ms-0"	"[At.Ms-0.n].3.9"	-7.715	-11.89	33.063104	21.34506	23.646746	2.276792	16.46593064	28.95033626	20.01184513	0.184441176	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	33.063104	21.34506	23.646746	2.276792	16.46593064	28.95033626	20.01184513	0.184441176	"non-flowering"	"non-vegetative"	-4.175
"91"	119	"Mt-0"	"[At.Mt-0.n].2.4"	-5.552	-8.162	31.1484	24.136644	19.262196	2.91369	12.28266746	25.7383441	8.61422825	0.121997142	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	31.1484	24.136644	19.262196	2.91369	12.28266746	25.7383441	8.61422825	0.121997142	"non-flowering"	"non-vegetative"	-2.61
"92"	119	"Mt-0"	"[At.Mt-0.n].2.5"	-5.552	-8.162	29.769108	19.077994	18.279282	3.227246	11.3808749	26.00237096	6.271494709	0.157266458	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	29.769108	19.077994	18.279282	3.227246	11.3808749	26.00237096	6.271494709	0.157266458	"non-flowering"	"non-vegetative"	-2.61
"93"	119	"N13"	"[At.N13. n].2-3"	-5.523	-11.9	20.483418	14.951824	16.059132	3.065118	13.92441379	15.5006237	8.112976095	0.146859119	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	20.483418	14.951824	16.059132	3.065118	13.92441379	15.5006237	8.112976095	0.146859119	"non-flowering"	"non-vegetative"	-6.377
"94"	119	"N13"	"[At.N13. n].2-4"	-5.523	-11.9	22.025612	15.591	18.450858	2.4959	16.7571061	15.09470202	7.930535959	0.136451779	2	"low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	22.025612	15.591	18.450858	2.4959	16.7571061	15.09470202	7.930535959	0.136451779	"non-flowering"	"non-vegetative"	-6.377
"95"	119	"N14"	"[At.N14.NULL].31-3"	-7.346	-12.1	21.233794	14.008808	14.723528	2.392108	9.396554738	24.55383065	2.956213679	0.058974922	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	21.233794	14.008808	14.723528	2.392108	9.396554738	24.55383065	2.956213679	0.058974922	"non-flowering"	"non-vegetative"	-4.754
"96"	119	"N14"	"[At.N14.NULL].31-4"	-7.346	-12.1	25.7936	21.839422	16.98822	2.166774	13.30306739	26.00722642	0.360585263	0.09135331	1	"very low"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	25.7936	21.839422	16.98822	2.166774	13.30306739	26.00722642	0.360585263	0.09135331	"non-flowering"	"non-vegetative"	-4.754
"97"	119	"N6"	"[At.N6.n].2-3"	-7.344	-11.83	17.403744	11.74214	12.325966	1.649164	12.72300684	19.82008467	11.62358256	0.123731698	2	"low"	55	98	61.6352201257862	0	"generative buds"	17.403744	11.74214	12.325966	1.649164	12.72300684	19.82008467	11.62358256	0.123731698	"non-flowering"	"non-vegetative"	-4.486
"98"	119	"N6"	"[At.N6.n].2-4"	-7.344	-11.83	18.63175	16.851272	24.609822	2.190868	12.76055081	21.20419026	9.201118207	0.164204684	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	18.63175	16.851272	24.609822	2.190868	12.76055081	21.20419026	9.201118207	0.164204684	"non-flowering"	"non-vegetative"	-4.486
"99"	119	"N7"	"[At.N7.n].2-3"	-6.676	-10.14	24.531232	13.621424	13.927614	1.550478	19.80567623	19.5066073	16.4872115	0.137029965	3	"intermediate"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	24.531232	13.621424	13.927614	1.550478	19.80567623	19.5066073	16.4872115	0.137029965	"non-flowering"	"non-vegetative"	-3.464
"100"	119	"N7"	"[At.N7.n].2-4"	-6.676	-10.14	26.320014	16.004768	16.666334	2.924828	8.672012789	15.07082427	3.075686853	0.067647704	5	"very high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	26.320014	16.004768	16.666334	2.924828	8.672012789	15.07082427	3.075686853	0.067647704	"non-flowering"	"non-vegetative"	-3.464
"101"	119	"Nd-0"	"[At.Nd-0.n].138-3"	-6.358	-10.18	21.852112	13.676292	14.554596	2.118024	16.68996678	23.67696019	18.24429157	0.186753918	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	21.852112	13.676292	14.554596	2.118024	16.68996678	23.67696019	18.24429157	0.186753918	"non-flowering"	"non-vegetative"	-3.822
"102"	119	"Nd-0"	"[At.Nd-0.n].138-4"	-6.358	-10.18	16.305534	13.167448	14.879702	1.27161	20.39503517	28.28419978	18.74493126	0.311063802	1	"very low"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	16.305534	13.167448	14.879702	1.27161	20.39503517	28.28419978	18.74493126	0.311063802	"non-flowering"	"non-vegetative"	-3.822
"103"	119	"Nok-1"	"[At.Nok-1.n].2-3"	-6.657	-10.76	18.40375	12.709264	13.047078	1.453384	13.02711297	24.81038553	11.05528078	0.124888069	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	18.40375	12.709264	13.047078	1.453384	13.02711297	24.81038553	11.05528078	0.124888069	"non-flowering"	"non-vegetative"	-4.103
"104"	119	"Nok-1"	"[At.Nok-1.n].2-4"	-6.657	-10.76	14.328832	10.35435	14.819128	2.196418	10.73880818	21.89584121	3.131787571	0.093666052	3	"intermediate"	50	2.5	1.57232704402516	-1.73636363636364	"generative buds"	14.328832	10.35435	14.819128	2.196418	10.73880818	21.89584121	3.131787571	0.093666052	"non-flowering"	"non-vegetative"	-4.103
"105"	119	"Old-1"	"[At.Old-1.NULL].86-3"	NA	NA	18.000456	13.984382	15.54221	1.44001	17.98297853	20.17976467	23.62860492	0.174612023	1	"very low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	18.000456	13.984382	15.54221	1.44001	17.98297853	20.17976467	23.62860492	0.174612023	"non-flowering"	"non-vegetative"	NA
"106"	119	"Old-1"	"[At.Old-1.NULL].86-4"	NA	NA	20.893368	19.69884	16.438356	1.592868	16.96237615	23.20445229	17.67943094	0.123153513	3	"intermediate"	51	11	6.91823899371069	-1.58181818181818	"generative buds"	20.893368	19.69884	16.438356	1.592868	16.96237615	23.20445229	17.67943094	0.123153513	"non-flowering"	"non-vegetative"	NA
"107"	119	"Ost-0"	"[At.Ost-0.n].1.1-3"	-5.095	-8.076	20.8546	8.67799	19.140866	1.274354	21.23422418	23.81832758	12.60944364	0.202943113	3	"intermediate"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	20.8546	8.67799	19.140866	1.274354	21.23422418	23.81832758	12.60944364	0.202943113	"non-flowering"	"non-vegetative"	-2.981
"108"	119	"Ost-0"	"[At.Ost-0.n].1.1-4"	-5.095	-8.076	23.644968	15.650014	17.816972	2.930822	9.734507058	16.27391159	3.148206682	0.097135165	4	"high"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	23.644968	15.650014	17.816972	2.930822	9.734507058	16.27391159	3.148206682	0.097135165	"non-flowering"	"non-vegetative"	-2.981
"109"	119	"Oy-1"	"[At.Oy-1.n].32.1-3"	-7.199	-11.48	6.512374	5.685926	12.808372	1.99682	12.0866366	13.33242285	1.658924382	0.173455652	5	"very high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	6.512374	5.685926	12.808372	1.99682	12.0866366	13.33242285	1.658924382	0.173455652	"non-flowering"	"non-vegetative"	-4.281
"110"	119	"Oy-1"	"[At.Oy-1.n].32.1-4"	-7.199	-11.48	17.641146	12.686228	17.661422	2.67987	13.82867667	20.85215741	2.810806485	0.129513553	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	17.641146	12.686228	17.661422	2.67987	13.82867667	20.85215741	2.810806485	0.129513553	"non-flowering"	"non-vegetative"	-4.281
"111"	119	"Petergof"	"[At.Petergof.n].85-3"	-6.133	-10.24	13.499358	12.604352	17.99268	2.25121	17.5098868	25.42541207	6.403996175	0.095978794	4	"high"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	13.499358	12.604352	17.99268	2.25121	17.5098868	25.42541207	6.403996175	0.095978794	"non-flowering"	"non-vegetative"	-4.107
"112"	119	"Petergof"	"[At.Petergof.n].85-4"	-6.133	-10.24	10.725582	11.658166	15.164188	3.060206	14.65716139	18.18152375	3.189131907	0.066491333	5	"very high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	10.725582	11.658166	15.164188	3.060206	14.65716139	18.18152375	3.189131907	0.066491333	"non-flowering"	"non-vegetative"	-4.107
"113"	119	"Pi-0"	"[At.Pi-0. n].2-3"	-6.607	-8.378	24.74425	18.346688	13.60233	2.324844	12.67088488	25.98370077	8.95007741	0.12604444	4	"high"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	24.74425	18.346688	13.60233	2.324844	12.67088488	25.98370077	8.95007741	0.12604444	"non-flowering"	"non-vegetative"	-1.771
"114"	119	"Pi-0"	"[At.Pi-0. n].2-4"	-6.607	-8.378	13.481812	11.018844	14.02586	2.504468	13.76767807	19.26076559	3.001378341	0.111589803	4	"high"	55	98	61.6352201257862	0	"generative buds"	13.481812	11.018844	14.02586	2.504468	13.76767807	19.26076559	3.001378341	0.111589803	"non-flowering"	"non-vegetative"	-1.771
"115"	119	"Pyl-1"	"[At.Pyl-1.n].2.1-3"	-5.307	-6.964	22.763856	22.074522	31.54027	1.587724	16.52295012	18.55002253	6.852796342	0.200630371	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	22.763856	22.074522	31.54027	1.587724	16.52295012	18.55002253	6.852796342	0.200630371	"non-flowering"	"non-vegetative"	-1.657
"116"	119	"Pyl-1"	"[At.Pyl-1.n].2.1-4"	-5.307	-6.964	20.491462	21.601258	34.151624	1.50521	19.12584057	19.48348445	5.335939998	0.232430573	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	20.491462	21.601258	34.151624	1.50521	19.12584057	19.48348445	5.335939998	0.232430573	"non-flowering"	"non-vegetative"	-1.657
"117"	119	"Ran"	"[At.Ran.n].2-3"	-5.885	-6.344	20.827306	12.010016	11.58433	1.546004	12.77932279	24.43221195	10.84650113	0.209881339	3	"intermediate"	61	144.5	90.8805031446541	0.845454545454545	"flowering"	20.827306	12.010016	11.58433	1.546004	12.77932279	24.43221195	10.84650113	0.209881339	"flowering"	"non-vegetative"	-0.459000000000001
"118"	119	"Ran"	"[At.Ran.n].2-4"	-5.885	-6.344	12.831578	8.843362	9.208596	1.01997	7.556956966	11.3521773	2.28104575	0.078055043	3	"intermediate"	61	144.5	90.8805031446541	0.845454545454545	"flowering"	12.831578	8.843362	9.208596	1.01997	7.556956966	11.3521773	2.28104575	0.078055043	"flowering"	"non-vegetative"	-0.459000000000001
"119"	119	"Ri-0"	"[At.Ri-0.n].2-3"	-5.985	-9.009	14.352534	5.218044	7.760092	1.465132	9.246435486	13.48262635	1.796324767	0.059553107	3	"intermediate"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	14.352534	5.218044	7.760092	1.465132	9.246435486	13.48262635	1.796324767	0.059553107	"non-flowering"	"non-vegetative"	-3.024
"120"	119	"Ri-0"	"[At.Ri-0.n].2-4"	-5.985	-9.009	16.598598	6.096402	13.0077	1.242288	12.52026942	24.36364538	7.966795873	0.118528029	4	"high"	55	98	61.6352201257862	0	"generative buds"	16.598598	6.096402	13.0077	1.242288	12.52026942	24.36364538	7.966795873	0.118528029	"non-flowering"	"non-vegetative"	-3.024
"121"	119	"Rld-2"	"[At.Rld-2. n].2-3"	-4.777	-9.082	14.344126	6.870022	17.936638	1.245392	18.40468576	29.86230351	16.22635917	0.263652591	2	"low"	55	98	61.6352201257862	0	"generative buds"	14.344126	6.870022	17.936638	1.245392	18.40468576	29.86230351	16.22635917	0.263652591	"non-flowering"	"non-vegetative"	-4.305
"122"	119	"Rld-2"	"[At.Rld-2. n].2-4"	-4.777	-9.082	20.243778	11.518256	18.38807	1.61785	16.61154408	23.84048904	17.28110761	0.252088881	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	20.243778	11.518256	18.38807	1.61785	16.61154408	23.84048904	17.28110761	0.252088881	"non-flowering"	"non-vegetative"	-4.305
"123"	119	"RRS-7"	"[At.RRS7.n].92-3"	-5.979	-10.78	34.068366	39.631396	31.467802	2.582756	13.92622675	25.18040113	-1.269814164	0.359053199	4	"high"	55	98	61.6352201257862	0	"generative buds"	34.068366	39.631396	31.467802	2.582756	13.92622675	25.18040113	0.0188193902	0.359053199	"non-flowering"	"non-vegetative"	-4.801
"124"	119	"RRS-7"	"[At.RRS7.n].92-4"	-5.979	-10.78	17.220494	17.975396	21.795118	2.546388	11.42794131	20.34385986	8.067780163	0.12604444	4	"high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	17.220494	17.975396	21.795118	2.546388	11.42794131	20.34385986	8.067780163	0.12604444	"non-flowering"	"non-vegetative"	-4.801
"125"	119	"Rsch-0"	"[At.Rsch-0.n].2.11-3"	-5.23	-10.98	25.96457	23.436726	33.38183	3.855986	11.0726499	17.52295434	2.215189967	0.129513553	4	"high"	55	98	61.6352201257862	0	"generative buds"	25.96457	23.436726	33.38183	3.855986	11.0726499	17.52295434	2.215189967	0.129513553	"non-flowering"	"non-vegetative"	-5.75
"126"	119	"Rsch-0"	"[At.Rsch-0.n].2.11-4"	-5.23	-10.98	16.626216	14.395968	20.087374	3.151856	10.27176053	15.62257389	1.81639173	0.047411212	4	"high"	52	25	15.7232704402516	-1.32727272727273	"generative buds"	16.626216	14.395968	20.087374	3.151856	10.27176053	15.62257389	1.81639173	0.047411212	"non-flowering"	"non-vegetative"	-5.75
"127"	119	"Rubezhnoe-1"	"[At.Rubezhnoe-1.n].2-3"	-6.188	-10.71	19.130362	10.84389	13.218338	2.226536	11.60982821	9.115409881	3.304307306	0.080367785	3	"intermediate"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	19.130362	10.84389	13.218338	2.226536	11.60982821	9.115409881	3.304307306	0.080367785	"non-flowering"	"non-vegetative"	-4.522
"128"	119	"Rubezhnoe-1"	"[At.Rubezhnoe-1.n].2-4"	-6.188	-10.71	21.444316	11.474818	11.283546	2.037012	9.242681089	11.46075865	6.623693795	0.073429559	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	21.444316	11.474818	11.283546	2.037012	9.242681089	11.46075865	6.623693795	0.073429559	"non-flowering"	"non-vegetative"	-4.522
"129"	119	"Sah-0"	"[At.Sah-0. n].2-3"	-4.713	-5.401	15.35881	9.792608	12.71103	2.314722	12.1765306	17.00218882	5.582396235	0.13124811	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	15.35881	9.792608	12.71103	2.314722	12.1765306	17.00218882	5.582396235	0.13124811	"non-flowering"	"non-vegetative"	-0.688
"130"	119	"Sah-0"	"[At.Sah-0. n].2-4"	-4.713	-5.401	13.438722	13.555884	15.271148	1.729352	8.641631729	12.98094169	1.183020263	0.09135331	3	"intermediate"	55	98	61.6352201257862	0	"generative buds"	13.438722	13.555884	15.271148	1.729352	8.641631729	12.98094169	1.183020263	0.09135331	"non-flowering"	"non-vegetative"	-0.688
"131"	119	"Sakata"	"[At.Sakata. n].2-3"	NA	NA	20.498046	10.06182	13.98811	1.362556	22.1240162	25.02141489	14.37352671	0.257870736	2	"low"	61	144.5	90.8805031446541	0.845454545454545	"flowering"	20.498046	10.06182	13.98811	1.362556	22.1240162	25.02141489	14.37352671	0.257870736	"flowering"	"non-vegetative"	NA
"132"	119	"Sakata"	"[At.Sakata. n].2-4"	NA	NA	13.467086	9.316068	9.740098	1.161462	12.8806915	13.67671499	3.917648837	0.053771252	3	"intermediate"	59	132.5	83.3333333333333	0.627272727272727	"generative buds"	13.467086	9.316068	9.740098	1.161462	12.8806915	13.67671499	3.917648837	0.053771252	"non-flowering"	"non-vegetative"	NA
"133"	119	"Sap-0"	"[At.Sap-0.n].3-3"	-5.372	-8.679	20.114866	10.069434	14.255894	1.826726	9.940998877	21.47991583	6.7137733	0.162470127	4	"high"	55	98	61.6352201257862	0	"generative buds"	20.114866	10.069434	14.255894	1.826726	9.940998877	21.47991583	6.7137733	0.162470127	"non-flowering"	"non-vegetative"	-3.307
"134"	119	"Sap-0"	"[At.Sap-0.n].3-4"	-5.372	-8.679	18.04275	9.84518	11.098632	1.581402	5.70416219	15.12245011	3.249347152	0.076898672	5	"very high"	55	98	61.6352201257862	0	"generative buds"	18.04275	9.84518	11.098632	1.581402	5.70416219	15.12245011	3.249347152	0.076898672	"non-flowering"	"non-vegetative"	-3.307
"135"	119	"Sav-0"	"[At.Sav-0.NULL].31-3"	-5.904	-9.203	17.779804	12.681046	13.306464	1.475846	14.2764009	24.5514078	12.0417263	0.141077263	2	"low"	53	53	33.3333333333333	-0.818181818181818	"generative buds"	17.779804	12.681046	13.306464	1.475846	14.2764009	24.5514078	12.0417263	0.141077263	"non-flowering"	"non-vegetative"	-3.299
"136"	119	"Sav-0"	"[At.Sav-0.NULL].31-4"	-5.904	-9.203	15.07913	10.575052	11.573806	3.36665	8.961661041	20.86949561	2.01321125	0.071116817	4	"high"	55	98	61.6352201257862	0	"generative buds"	15.07913	10.575052	11.573806	3.36665	8.961661041	20.86949561	2.01321125	0.071116817	"non-flowering"	"non-vegetative"	-3.299
"137"	119	"Sha"	"[At.Sha.n].3.1-3"	-6.278	-8.967	11.721208	7.584808	12.837962	0.777164	24.12785537	12.17869601	6.518931611	0.349224046	2	"low"	55	98	61.6352201257862	0	"generative buds"	11.721208	7.584808	12.837962	0.777164	24.12785537	12.17869601	6.518931611	0.349224046	"non-flowering"	"non-vegetative"	-2.689
